"","date","value","value.temp_max","value.temp_min","value.rain","value.wind_dir","value.wind_speed","value.humid","ds","fyear","logvalue","rain.lag1","rain.lag2"
"609",2012-04-23,1,21,12.9,0.2,160,3.7,47,114,"2012",0.693147180559945,0,0
"610",2012-04-24,0,23.6,13.8,0,180,3.1,32,115,"2012",0,0.2,0
"611",2012-04-25,5,25.5,14.2,0,140,1.7,46,116,"2012",1.79175946922805,0,0.2
"612",2012-04-26,1,17.5,13.7,8.6,300,2.8,87,117,"2012",0.693147180559945,0,0
"613",2012-04-27,4,20.1,13.6,0.2,300,2.9,70,118,"2012",1.6094379124341,8.6,0
"614",2012-04-28,0,19.5,12.9,0.4,300,3.6,74,119,"2012",0,0.2,8.6
"615",2012-04-29,0,19.9,14.3,0,290,3.4,70,120,"2012",0,0.4,0.2
"616",2012-04-30,1,17.3,13.7,12.2,330,3.4,83,121,"2012",0.693147180559945,0,0.4
"618",2012-05-02,0,19.2,11.3,21.8,320,3.8,69,123,"2012",0,12.2,0
"619",2012-05-03,0,15.7,12.5,1.6,300,2.4,89,124,"2012",0,21.8,12.2
"620",2012-05-04,2,19,12.5,0.2,320,2.8,68,125,"2012",1.09861228866811,1.6,21.8
"621",2012-05-05,0,22.9,12.5,0,310,1.5,54,126,"2012",0,0.2,1.6
"622",2012-05-06,2,22.8,13.3,0,160,2.2,53,127,"2012",1.09861228866811,0,0.2
"623",2012-05-07,0,25.5,15.4,0,160,2.5,32,128,"2012",0,0,0
"624",2012-05-08,0,24.3,12.3,0,310,2.9,47,129,"2012",0,0,0
"625",2012-05-09,1,18.2,12.2,0,310,3.3,70,130,"2012",0.693147180559945,0,0
"626",2012-05-10,0,22.9,11.8,0,160,2.7,62,131,"2012",0,0,0
"627",2012-05-11,0,26,12.7,0,310,1.5,46,132,"2012",0,0,0
"628",2012-05-12,1,22.9,12.6,0,300,1.5,67,133,"2012",0.693147180559945,0,0
"629",2012-05-13,0,21,10.5,0.6,160,2.6,52,134,"2012",0,0,0
"630",2012-05-14,1,19.8,14.7,0,160,3.3,51,135,"2012",0.693147180559945,0.6,0
"631",2012-05-15,1,25,9.8,0,0,0,32,136,"2012",0.693147180559945,0,0.6
"632",2012-05-16,0,24.7,10.6,0,150,1.5,49,137,"2012",0,0,0
"633",2012-05-17,1,17.8,11.5,1.4,320,4,71,138,"2012",0.693147180559945,0,0
"634",2012-05-18,0,17.3,9.2,1,180,1.6,60,139,"2012",0,1.4,0
"635",2012-05-19,0,17.1,8.3,1.2,320,2.3,63,140,"2012",0,1,1.4
"636",2012-05-20,0,17.5,10.1,0.4,310,2.3,82,141,"2012",0,1.2,1
"637",2012-05-21,1,21.4,7.6,0,180,1.3,42,142,"2012",0.693147180559945,0.4,1.2
"638",2012-05-22,0,25.2,7.5,0,310,2.3,20,143,"2012",0,0,0.4
"639",2012-05-23,0,17.7,10.8,0,310,4.1,68,144,"2012",0,0,0
"640",2012-05-24,0,21,12.6,5.6,290,2.6,52,145,"2012",0,0,0
"641",2012-05-25,0,15,12.1,10.2,310,3.4,91,146,"2012",0,5.6,0
"642",2012-05-26,0,21.2,11.2,0,260,1.9,63,147,"2012",0,10.2,5.6
"643",2012-05-27,0,20.6,11.6,0,160,2,50,148,"2012",0,0,10.2
"644",2012-05-28,2,23.5,8.3,0,0,0,50,149,"2012",1.09861228866811,0,0
"645",2012-05-29,0,18.5,9.6,13,0,0,91,150,"2012",0,0,0
"646",2012-05-30,0,20,11.3,0,300,1.2,54,151,"2012",0,13,0
"647",2012-05-31,0,19.1,12.9,0,160,2.5,61,152,"2012",0,0,13
"648",2012-06-01,0,19.9,13.9,0,160,2.6,56,153,"2012",0,0,0
"649",2012-06-02,1,21,14.8,0,160,2.1,69,154,"2012",0.693147180559945,0,0
"650",2012-06-03,2,25.2,14.4,0,130,1.3,51,155,"2012",1.09861228866811,0,0
"651",2012-06-04,1,28.9,12.2,0,330,1.3,29,156,"2012",0.693147180559945,0,0
"652",2012-06-05,0,16,10.9,7.2,300,2,89,157,"2012",0,0,0
"653",2012-06-06,0,17.3,8.6,2,320,1.7,54,158,"2012",0,7.2,0
"654",2012-06-07,0,15,11,29.2,340,4.3,92,159,"2012",0,2,7.2
"655",2012-06-08,0,16.7,10.6,6.8,220,3.1,65,160,"2012",0,29.2,2
"656",2012-06-09,0,17,9.5,0.4,130,2.1,52,161,"2012",0,6.8,29.2
"657",2012-06-10,0,19.6,7.5,0,0,0,40,162,"2012",0,0.4,6.8
"658",2012-06-11,0,20.9,5.2,0,340,1.2,55,163,"2012",0,0,0.4
"659",2012-06-12,0,20.2,5.9,0,170,3.1,85,164,"2012",0,0,0
"660",2012-06-13,0,21,11.9,0,190,3,46,165,"2012",0,0,0
"661",2012-06-14,0,24.3,10.9,0,110,1.5,34,166,"2012",0,0,0
"662",2012-06-15,1,21.9,8.2,0,110,1.7,45,167,"2012",0.693147180559945,0,0
"663",2012-06-16,0,23.3,10.5,0,340,1.2,65,168,"2012",0,0,0
"664",2012-06-17,0,15.9,10.7,1.6,290,1.5,67,169,"2012",0,0,0
"665",2012-06-18,0,17.1,10.9,0,170,3.5,51,170,"2012",0,1.6,0
"666",2012-06-19,0,18,9.5,0,160,2.7,59,171,"2012",0,0,1.6
"667",2012-06-20,0,18.5,12.7,0,180,4.1,58,172,"2012",0,0,0
"668",2012-06-21,0,17.9,12.1,3.2,120,1.2,63,173,"2012",0,0,0
"669",2012-06-22,0,19.3,12.5,1.6,300,2.6,86,174,"2012",0,3.2,0
"670",2012-06-23,2,17.1,11.6,0,300,2.3,71,175,"2012",1.09861228866811,1.6,3.2
"671",2012-06-24,0,15.4,11.3,14.2,310,4.3,84,176,"2012",0,0,1.6
"672",2012-06-25,0,16.6,11.5,0,320,2.5,64,177,"2012",0,14.2,0
"673",2012-06-26,0,15.3,11,8.4,350,4.7,89,178,"2012",0,0,14.2
"674",2012-06-27,0,18,8.7,0,310,2.3,56,179,"2012",0,8.4,0
"675",2012-06-28,1,19.4,6.5,2.6,320,2,47,180,"2012",0.693147180559945,0,8.4
"676",2012-06-29,0,15.9,11.2,0.8,320,4.4,80,181,"2012",0,2.6,0
"677",2012-06-30,1,16.4,11.6,0.2,300,3.4,84,182,"2012",0.693147180559945,0.8,2.6
"678",2012-07-01,0,19.2,10.6,0,330,1.5,61,183,"2012",0,0.2,0.8
"679",2012-07-02,0,18.7,10.7,0.4,310,2.3,74,184,"2012",0,0,0.2
"680",2012-07-03,0,15.7,10.4,16.2,310,2.8,78,185,"2012",0,0.4,0
"681",2012-07-04,0,16.1,6.2,1,200,1.5,41,186,"2012",0,16.2,0.4
"682",2012-07-05,1,16.3,4.7,0,320,2.4,52,187,"2012",0.693147180559945,1,16.2
"683",2012-07-06,0,14.5,8.6,24.6,300,2.6,70,188,"2012",0,0,1
"684",2012-07-07,0,17.5,9.2,3.4,210,1.9,42,189,"2012",0,24.6,0
"685",2012-07-08,0,15.1,10.8,23.2,340,3.1,93,190,"2012",0,3.4,24.6
"686",2012-07-09,0,16.6,12.6,2.4,310,3,81,191,"2012",0,23.2,3.4
"687",2012-07-10,1,15.8,13,3.4,320,3.9,77,192,"2012",0.693147180559945,2.4,23.2
"688",2012-07-11,0,16.8,10.2,0,150,2.1,45,193,"2012",0,3.4,2.4
"689",2012-07-12,0,16.3,6.3,3.6,180,1.3,76,194,"2012",0,0,3.4
"690",2012-07-13,0,14.7,7.9,1.4,150,2.4,80,195,"2012",0,3.6,0
"691",2012-07-14,0,16.1,10.6,0,160,3.7,50,196,"2012",0,1.4,3.6
"692",2012-07-15,0,12.4,9.5,9.8,0,0,92,197,"2012",0,0,1.4
"693",2012-07-16,0,19.3,11.2,0,290,1.3,79,198,"2012",0,9.8,0
"695",2012-07-18,2,26.4,8.5,0,330,1.5,25,200,"2012",1.09861228866811,0,9.8
"696",2012-07-19,0,24.9,12.2,0,310,2.4,27,201,"2012",0,0,0
"697",2012-07-20,0,15,12.4,13.4,320,5.2,90,202,"2012",0,0,0
"698",2012-07-21,0,15.7,10.3,10.4,310,5.1,86,203,"2012",0,13.4,0
"699",2012-07-22,0,18.3,7.5,1,340,1.3,56,204,"2012",0,10.4,13.4
"700",2012-07-23,1,17.7,7.9,0,310,1.6,34,205,"2012",0.693147180559945,1,10.4
"701",2012-07-24,0,17.8,10.4,0,300,2.8,68,206,"2012",0,0,1
"702",2012-07-25,0,24.8,7.7,0,340,1.2,31,207,"2012",0,0,0
"703",2012-07-26,0,17.9,10.4,4.6,310,2.9,76,208,"2012",0,0,0
"704",2012-07-27,1,18.4,9.3,0.6,140,2.3,54,209,"2012",0.693147180559945,4.6,0
"706",2012-07-29,1,23.4,9.5,0,140,1.4,22,211,"2012",0.693147180559945,0.6,4.6
"707",2012-07-30,0,25.4,6.8,4.6,350,1.3,24,212,"2012",0,0,0.6
"708",2012-07-31,0,15.8,10.1,2.4,200,2.9,56,213,"2012",0,4.6,0
"709",2012-08-01,0,16.5,8.1,0,140,2.6,42,214,"2012",0,2.4,4.6
"710",2012-08-02,0,23,5.8,0,120,1.7,20,215,"2012",0,0,2.4
"711",2012-08-03,0,14.2,10.4,0,330,1.7,74,216,"2012",0,0,0
"712",2012-08-04,0,16.9,9.6,0,310,1.6,77,217,"2012",0,0,0
"713",2012-08-05,1,17.2,10.5,7.6,310,3.3,75,218,"2012",0.693147180559945,0,0
"714",2012-08-06,0,14.6,8.2,2.8,190,3.4,54,219,"2012",0,7.6,0
"715",2012-08-07,0,18.2,10.9,0,150,3.9,60,220,"2012",0,2.8,7.6
"716",2012-08-08,0,18.8,11.7,0,170,2.7,51,221,"2012",0,0,2.8
"717",2012-08-09,0,17.8,7.1,0,310,3.2,61,222,"2012",0,0,0
"718",2012-08-10,0,15.4,7.9,10,320,3.4,67,223,"2012",0,0,0
"719",2012-08-11,0,13.7,8.9,8.6,290,4.6,70,224,"2012",0,10,0
"720",2012-08-12,0,16.5,9.3,0,340,2,67,225,"2012",0,8.6,10
"721",2012-08-13,0,20.7,8.3,0,300,2,40,226,"2012",0,0,8.6
"722",2012-08-14,0,13.9,9.7,4.2,330,4.5,80,227,"2012",0,0,0
"723",2012-08-15,0,15.5,10.2,11.2,300,4.7,66,228,"2012",0,4.2,0
"724",2012-08-16,0,16.5,7.9,4.6,250,3.3,70,229,"2012",0,11.2,4.2
"725",2012-08-17,0,18.4,8.8,0,270,1.3,40,230,"2012",0,4.6,11.2
"726",2012-08-18,0,20.5,6.1,0,310,1.7,40,231,"2012",0,0,4.6
"727",2012-08-19,0,13.9,8.1,14,310,3.8,62,232,"2012",0,0,0
"728",2012-08-20,0,15.9,9.1,0,290,2.6,45,233,"2012",0,14,0
"729",2012-08-21,0,15.4,8,2.8,310,2.6,60,234,"2012",0,0,14
"730",2012-08-22,1,16.7,8.7,0.4,180,2.6,50,235,"2012",0.693147180559945,2.8,0
"731",2012-08-23,0,16.7,6.1,0,310,2.5,43,236,"2012",0,0.4,2.8
"732",2012-08-24,0,19.6,6.1,2,320,1.8,41,237,"2012",0,0,0.4
"733",2012-08-25,0,15.2,10.5,6.2,320,4.6,79,238,"2012",0,2,0
"734",2012-08-26,0,16.4,12.2,0,310,3.3,69,239,"2012",0,6.2,2
"735",2012-08-27,0,19.8,9.7,0,140,2.3,50,240,"2012",0,0,6.2
"736",2012-08-28,0,22.2,8.8,0,130,1.8,57,241,"2012",0,0,0
"737",2012-08-29,0,16.6,13.1,0,300,3,61,242,"2012",0,0,0
"738",2012-08-30,1,19.6,11.1,0,300,2.7,51,243,"2012",0.693147180559945,0,0
"739",2012-08-31,0,16.7,11.2,13,310,6.3,87,244,"2012",0,0,0
"740",2012-09-01,0,18,7.2,0,180,1.3,48,245,"2012",0,13,0
"741",2012-09-02,3,18.5,4.5,0.2,200,1.9,39,246,"2012",1.38629436111989,0,13
"742",2012-09-03,0,15.4,9.2,0,160,3.3,52,247,"2012",0,0.2,0
"743",2012-09-04,9,22.7,10.3,0,300,1.2,31,248,"2012",2.30258509299405,0,0.2
"744",2012-09-05,0,21.8,9.8,0,100,1.8,35,249,"2012",0,0,0
"745",2012-09-06,6,24.9,13.4,0,140,1.9,34,250,"2012",1.94591014905531,0,0
"746",2012-09-07,3,23.9,11.6,0,300,2,46,251,"2012",1.38629436111989,0,0
"747",2012-09-08,1,21.2,8.8,0.4,310,1.7,43,252,"2012",0.693147180559945,0,0
"748",2012-09-09,0,18,12.5,4.6,290,3.2,62,253,"2012",0,0.4,0
"749",2012-09-10,3,18.2,10.7,0,300,3.1,56,254,"2012",1.38629436111989,4.6,0.4
"750",2012-09-11,5,20.9,8.2,0,140,2.1,49,255,"2012",1.79175946922805,0,4.6
"751",2012-09-12,0,21.7,10.3,0.4,320,3.5,64,256,"2012",0,0,0
"752",2012-09-13,3,17.9,13.4,1.8,160,1.6,80,257,"2012",1.38629436111989,0.4,0
"753",2012-09-14,3,23.4,12.9,0,170,2.8,34,258,"2012",1.38629436111989,1.8,0.4
"754",2012-09-15,7,31.4,14.1,0,90,1.1,28,259,"2012",2.07944154167984,0,1.8
"755",2012-09-16,28,35.8,12.8,0,340,1.5,17,260,"2012",3.36729582998647,0,0
"756",2012-09-17,2,21.6,14.4,0,320,1.6,52,261,"2012",1.09861228866811,0,0
"757",2012-09-18,12,18.8,13.1,0.8,280,3.4,58,262,"2012",2.56494935746154,0,0
"758",2012-09-19,13,19.7,11.5,0,290,2.5,43,263,"2012",2.63905732961526,0.8,0
"759",2012-09-20,9,18.1,8.7,12.2,310,4,64,264,"2012",2.30258509299405,0,0.8
"760",2012-09-21,1,17.2,9.5,10.2,100,1.1,65,265,"2012",0.693147180559945,12.2,0
"761",2012-09-22,16,17.7,8.2,0.2,270,2.2,49,266,"2012",2.83321334405622,10.2,12.2
"762",2012-09-23,4,15.2,10.2,3.6,310,5.1,88,267,"2012",1.6094379124341,0.2,10.2
"763",2012-09-24,23,23.4,11.8,0,320,1.4,51,268,"2012",3.17805383034795,3.6,0.2
"764",2012-09-25,22,23.9,12.1,0,100,2.1,46,269,"2012",3.13549421592915,0,3.6
"765",2012-09-26,17,17.7,13,4.2,300,2.5,70,270,"2012",2.89037175789616,0,0
"766",2012-09-27,5,18.5,11,18.6,300,3.3,60,271,"2012",1.79175946922805,4.2,0
"767",2012-09-28,2,19.3,10,1.8,100,1.1,47,272,"2012",1.09861228866811,18.6,4.2
"768",2012-09-29,9,17,10.3,0,310,4.6,57,273,"2012",2.30258509299405,1.8,18.6
"769",2012-09-30,8,20.2,12.1,0,310,2.7,56,274,"2012",2.19722457733622,0,1.8
"770",2012-10-01,26,24.6,12.1,0,10,1.5,46,275,"2012",3.29583686600433,0,0
"771",2012-10-02,40,21.3,11.7,0,290,2.4,48,276,"2012",3.71357206670431,0,0
"772",2012-10-03,3,17.6,12.3,2.6,310,4.1,71,277,"2012",1.38629436111989,0,0
"773",2012-10-04,11,19.2,12,0.8,280,2,55,278,"2012",2.484906649788,2.6,0
"774",2012-10-05,13,19.8,9.3,0,160,1.8,41,279,"2012",2.63905732961526,0.8,2.6
"775",2012-10-06,12,18.8,8.7,0.2,270,2.8,42,280,"2012",2.56494935746154,0,0.8
"776",2012-10-07,20,17.4,10.8,0.4,140,1.8,55,281,"2012",3.04452243772342,0.2,0
"777",2012-10-08,19,20.3,11.8,0,170,4,54,282,"2012",2.99573227355399,0.4,0.2
"778",2012-10-09,14,18.2,13.3,0,160,3.8,64,283,"2012",2.70805020110221,0,0.4
"779",2012-10-10,15,19.9,12.1,0,160,2.7,41,284,"2012",2.77258872223978,0,0
"780",2012-10-11,21,21.5,13.3,0,160,3.3,35,285,"2012",3.09104245335832,0,0
"781",2012-10-12,50,24.4,12.6,0,130,2.4,51,286,"2012",3.93182563272433,0,0
"782",2012-10-13,19,21.1,13.9,0,170,4.2,50,287,"2012",2.99573227355399,0,0
"783",2012-10-14,27,24,14.6,0,190,3.9,57,288,"2012",3.3322045101752,0,0
"784",2012-10-15,28,18.7,14.8,0,180,5.8,64,289,"2012",3.36729582998647,0,0
"785",2012-10-16,29,25.5,15.6,0,190,3.7,49,290,"2012",3.40119738166216,0,0
"786",2012-10-17,18,22.6,15.9,0,180,4.7,61,291,"2012",2.94443897916644,0,0
"787",2012-10-18,30,21.9,12.5,3.4,190,2.4,44,292,"2012",3.43398720448515,0,0
"788",2012-10-19,13,16.6,9.1,12.2,200,1.5,75,293,"2012",2.63905732961526,3.4,0
"789",2012-10-20,12,20.8,12,0,160,4.2,58,294,"2012",2.56494935746154,12.2,3.4
"790",2012-10-21,52,18.4,14.7,0,150,3.1,68,295,"2012",3.97029191355212,0,12.2
"791",2012-10-22,32,21,14.6,0,170,4.5,56,296,"2012",3.49650756146648,0,0
"792",2012-10-23,38,24.7,15.3,0,190,4,45,297,"2012",3.66356164612965,0,0
"793",2012-10-24,45,29.5,15.7,0,160,2.3,27,298,"2012",3.8286413964891,0,0
"794",2012-10-25,16,22.3,12.7,0,310,3.3,59,299,"2012",2.83321334405622,0,0
"795",2012-10-26,13,18.6,12.8,2.4,150,3.3,57,300,"2012",2.63905732961526,0,0
"796",2012-10-27,12,27.3,12.7,0,140,1.7,31,301,"2012",2.56494935746154,2.4,0
"797",2012-10-28,18,23.2,15,0,170,3.5,55,302,"2012",2.94443897916644,0,2.4
"798",2012-10-29,26,21.4,16.1,0,160,4.8,59,303,"2012",3.29583686600433,0,0
"799",2012-10-30,6,22.6,15.7,0,160,4.5,54,304,"2012",1.94591014905531,0,0
"800",2012-10-31,18,26.8,15.7,0,170,4.1,35,305,"2012",2.94443897916644,0,0
"801",2012-11-01,15,30.2,15.2,0,180,2.8,17,306,"2012",2.77258872223978,0,0
"802",2012-11-02,8,31.7,11.9,0,140,1.6,23,307,"2012",2.19722457733622,0,0
"803",2012-11-03,2,22.1,11.8,0,300,2.7,54,308,"2012",1.09861228866811,0,0
"804",2012-11-04,2,23.9,12.9,0,300,2.3,55,309,"2012",1.09861228866811,0,0
"805",2012-11-05,5,26.1,13.7,0,330,1.5,47,310,"2012",1.79175946922805,0,0
"806",2012-11-06,16,26.5,15.5,0,130,2.5,49,311,"2012",2.83321334405622,0,0
"807",2012-11-07,8,22,15.9,0,170,5.4,57,312,"2012",2.19722457733622,0,0
"808",2012-11-08,16,28.1,16.7,0,170,3.5,31,313,"2012",2.83321334405622,0,0
"809",2012-11-09,4,24.3,13.7,0,140,2.8,52,314,"2012",1.6094379124341,0,0
"810",2012-11-10,12,26.9,16.3,0,160,2,46,315,"2012",2.56494935746154,0,0
"811",2012-11-11,7,25.1,12.5,0.2,300,2.6,54,316,"2012",2.07944154167984,0,0
"812",2012-11-12,6,23.6,14.4,2.4,160,3,52,317,"2012",1.94591014905531,0.2,0
"813",2012-11-13,13,24.8,12.5,0,150,2.1,49,318,"2012",2.63905732961526,2.4,0.2
"814",2012-11-14,23,30.8,15.3,0,150,1.6,37,319,"2012",3.17805383034795,0,2.4
"815",2012-11-15,8,26.3,15.6,0,120,2.4,54,320,"2012",2.19722457733622,0,0
"816",2012-11-16,9,22.7,13.1,2.4,310,3.6,60,321,"2012",2.30258509299405,0,0
"817",2012-11-17,19,24.3,15.2,0,160,2.8,44,322,"2012",2.99573227355399,2.4,0
"818",2012-11-18,13,28.9,12.8,0,320,1.9,24,323,"2012",2.63905732961526,0,2.4
"819",2012-11-19,10,26.6,15.7,0,310,2,45,324,"2012",2.39789527279837,0,0
"820",2012-11-20,5,21.5,15.2,0.2,300,2.4,87,325,"2012",1.79175946922805,0,0
"821",2012-11-21,8,20.8,14.4,0,170,4.1,37,326,"2012",2.19722457733622,0.2,0
"822",2012-11-22,8,21.7,14.7,0,160,4.3,47,327,"2012",2.19722457733622,0,0.2
"823",2012-11-23,9,24.6,14.1,4.8,140,2.4,46,328,"2012",2.30258509299405,0,0
"824",2012-11-24,8,18.3,11.5,1,250,5.3,42,329,"2012",2.19722457733622,4.8,0
"825",2012-11-25,4,20.5,10.1,0,190,1.5,35,330,"2012",1.6094379124341,1,4.8
"826",2012-11-26,1,22.4,13,0,160,3.3,43,331,"2012",0.693147180559945,0,1
"827",2012-11-27,26,31.4,16.9,0,170,2.8,25,332,"2012",3.29583686600433,0,0
"828",2012-11-28,16,25.2,17.6,0,180,5.6,64,333,"2012",2.83321334405622,0,0
"829",2012-11-29,7,23.2,16.9,0,170,5.5,69,334,"2012",2.07944154167984,0,0
"830",2012-11-30,10,25.3,16.9,0,130,4.8,39,335,"2012",2.39789527279837,0,0
"831",2012-12-01,14,31.1,17,0,170,2.9,32,336,"2012",2.70805020110221,0,0
"832",2012-12-02,7,23.8,14.9,0,290,4,57,337,"2012",2.07944154167984,0,0
"836",2012-12-06,5,28.4,17.5,0.6,160,2.3,40,341,"2012",1.79175946922805,0,0
"837",2012-12-07,3,25.6,17.6,0.2,170,3.2,60,342,"2012",1.38629436111989,0.6,0
"838",2012-12-08,4,25.7,18.1,0,180,4.2,57,343,"2012",1.6094379124341,0.2,0.6
"839",2012-12-09,1,25.5,18.5,0,180,4.6,57,344,"2012",0.693147180559945,0,0.2
"841",2012-12-11,9,27,18,0,180,5,46,346,"2012",2.30258509299405,0,0
"842",2012-12-12,11,31.6,19.1,0,160,3.3,41,347,"2012",2.484906649788,0,0
"843",2012-12-13,2,30.9,19.5,0,170,4.4,51,348,"2012",1.09861228866811,0,0
"844",2012-12-14,4,35,20.3,0,150,2,32,349,"2012",1.6094379124341,0,0
"845",2012-12-15,14,26.1,18.9,0,190,4.6,65,350,"2012",2.70805020110221,0,0
"846",2012-12-16,3,34.5,17.9,0,320,1.5,35,351,"2012",1.38629436111989,0,0
"848",2012-12-18,6,31.4,19.9,0,160,3,39,353,"2012",1.94591014905531,0,0
"849",2012-12-19,2,26.5,19.3,0,170,4.5,59,354,"2012",1.09861228866811,0,0
"850",2012-12-20,2,28.7,18.3,0,170,3.7,45,355,"2012",1.09861228866811,0,0
"851",2012-12-21,2,29.1,15.3,0,310,3.6,49,356,"2012",1.09861228866811,0,0
"852",2012-12-22,0,30.6,16.4,0,320,3.6,52,357,"2012",0,0,0
"853",2012-12-23,0,28.5,15.7,0,150,2.9,53,358,"2012",0,0,0
"855",2012-12-25,1,28.4,16.2,0,160,2.9,43,360,"2012",0.693147180559945,0,0
"856",2012-12-26,2,35.9,21.2,0,220,2.2,28,361,"2012",1.09861228866811,0,0
"857",2012-12-27,4,25.8,18,0,320,3.8,67,362,"2012",1.6094379124341,0,0
"858",2012-12-28,1,25.2,16.9,0,290,3.5,44,363,"2012",0.693147180559945,0,0
"859",2012-12-29,0,25.4,18.2,0,310,3.9,63,364,"2012",0,0,0
"860",2012-12-30,3,29.1,19.2,0,110,1.6,37,365,"2012",1.38629436111989,0,0
"862",2013-01-01,14,22.6,16.8,0,170,5.7,48,1,"2013",2.70805020110221,0,0
"863",2013-01-02,2,30.4,14.8,3.4,320,2.4,34,2,"2013",1.09861228866811,0,0
"864",2013-01-03,2,24,15.1,0,240,3.4,47,3,"2013",1.09861228866811,3.4,0
"865",2013-01-04,1,24.8,16.1,0,150,3,40,4,"2013",0.693147180559945,0,3.4
"866",2013-01-05,3,28.8,17.6,0,160,2.7,43,5,"2013",1.38629436111989,0,0
"867",2013-01-06,4,27.7,18.4,0,150,3.3,52,6,"2013",1.6094379124341,0,0
"868",2013-01-07,3,25.8,18,0,160,3.8,56,7,"2013",1.38629436111989,0,0
"869",2013-01-08,1,28.3,17.8,0,170,2.6,26,8,"2013",0.693147180559945,0,0
"870",2013-01-09,0,22.3,15.1,3.2,340,1.7,62,9,"2013",0,0,0
"871",2013-01-10,1,23.1,13.7,1.2,260,2.6,35,10,"2013",0.693147180559945,3.2,0
"872",2013-01-11,2,23,14.6,0,170,4.6,44,11,"2013",1.09861228866811,1.2,3.2
"873",2013-01-12,1,29.8,16.2,0,180,3.3,35,12,"2013",0.693147180559945,0,1.2
"874",2013-01-13,7,29.9,16.2,0,130,2.5,50,13,"2013",2.07944154167984,0,0
"875",2013-01-14,2,24.5,19.2,0,160,4.8,51,14,"2013",1.09861228866811,0,0
"876",2013-01-15,4,30.4,19.1,0,180,3.5,37,15,"2013",1.6094379124341,0,0
"877",2013-01-16,10,35,20.2,0,160,2.3,35,16,"2013",2.39789527279837,0,0
"878",2013-01-17,4,27.1,19.2,0,170,5,64,17,"2013",1.6094379124341,0,0
"879",2013-01-18,1,25.2,19,0,170,5.5,60,18,"2013",0.693147180559945,0,0
"880",2013-01-19,7,29.5,19,0,170,3.5,46,19,"2013",2.07944154167984,0,0
"881",2013-01-20,7,26.7,19.5,0,160,4,56,20,"2013",2.07944154167984,0,0
"882",2013-01-21,1,28.2,19.4,0,150,3,43,21,"2013",0.693147180559945,0,0
"883",2013-01-22,0,27.8,19.3,0,140,3.5,48,22,"2013",0,0,0
"884",2013-01-23,0,28.2,19.4,0,150,3.1,44,23,"2013",0,0,0
"885",2013-01-24,1,27.3,16.6,0.4,280,2.9,45,24,"2013",0.693147180559945,0,0
"886",2013-01-25,0,25.1,18,0,160,3.7,44,25,"2013",0,0.4,0
"887",2013-01-26,0,24.4,18.2,0,170,5.4,50,26,"2013",0,0,0.4
"888",2013-01-27,1,25.4,18.3,0,160,5.1,51,27,"2013",0.693147180559945,0,0
"889",2013-01-28,1,29.5,19.3,0,180,4.9,43,28,"2013",0.693147180559945,0,0
"897",2013-02-05,1,28.1,18.4,0,180,4.5,43,36,"2013",0.693147180559945,0,0
"898",2013-02-06,1,25.3,18.1,0,180,5.4,58,37,"2013",0.693147180559945,0,0
"899",2013-02-07,1,27.8,19.4,0,140,2.9,50,38,"2013",0.693147180559945,0,0
"900",2013-02-08,0,26.7,18.7,1,180,4.5,49,39,"2013",0,0,0
"901",2013-02-09,0,24,16.9,13.4,0,0,87,40,"2013",0,1,0
"902",2013-02-10,0,27.3,16.6,8.4,280,1.9,51,41,"2013",0,13.4,1
"903",2013-02-11,3,28.8,17.5,0.2,150,2.3,50,42,"2013",1.38629436111989,8.4,13.4
"904",2013-02-12,2,34.2,20.2,0,220,1.5,33,43,"2013",1.09861228866811,0.2,8.4
"905",2013-02-13,1,29.3,14.7,4.6,330,2.2,65,44,"2013",0.693147180559945,0,0.2
"906",2013-02-14,1,24.2,17.1,0.2,210,2.7,42,45,"2013",0.693147180559945,4.6,0
"907",2013-02-15,0,23.8,17.1,0,160,4.1,44,46,"2013",0,0.2,4.6
"908",2013-02-16,1,28.3,19.1,0,180,4.3,51,47,"2013",0.693147180559945,0,0.2
"909",2013-02-17,0,31.9,18.2,0,160,2.5,39,48,"2013",0,0,0
"910",2013-02-18,7,24.8,13.6,0,300,4.6,62,49,"2013",2.07944154167984,0,0
"911",2013-02-19,7,23.4,16.6,0.8,330,2.2,73,50,"2013",2.07944154167984,0,0
"912",2013-02-20,1,24.6,14.1,0,140,2.3,30,51,"2013",0.693147180559945,0.8,0
"913",2013-02-21,0,26.8,16.8,0,150,2.8,37,52,"2013",0,0,0.8
"914",2013-02-22,0,24.9,17.2,0,300,2.8,65,53,"2013",0,0,0
"915",2013-02-23,2,28.4,15.6,0,280,1.7,42,54,"2013",1.09861228866811,0,0
"916",2013-02-24,0,28.2,18.7,0,160,3.3,36,55,"2013",0,0,0
"917",2013-02-25,0,34.5,18.5,0,330,1.2,27,56,"2013",0,0,0
"918",2013-02-26,0,29.3,18.6,0,140,1.8,48,57,"2013",0,0,0
"919",2013-02-27,0,24.5,16,2,300,3.4,68,58,"2013",0,0,0
"920",2013-02-28,0,23.9,16.5,0,140,3.7,39,59,"2013",0,2,0
"921",2013-03-01,2,26.4,17.1,0,180,2.9,41,60,"2013",1.09861228866811,0,2
"922",2013-03-02,2,26.2,18.3,0,160,4.2,45,61,"2013",1.09861228866811,0,0
